datetime,value
2021-03-10 12:00:00,232.6
2021-03-10 13:00:00,143.57
2021-03-10 14:00:00,153.73
2021-03-10 15:00:00,233.4
2021-03-10 16:00:00,236.53
2021-03-10 17:00:00,277.37
2021-03-10 18:00:00,358.83
2021-03-10 19:00:00,407.4
2021-03-10 20:00:00,388.07
2021-03-10 21:00:00,353.67
2021-03-10 22:00:00,311.73
2021-03-10 23:00:00,285.2
2021-03-11 00:00:00,265.53
2021-03-11 01:00:00,231.93
2021-03-11 02:00:00,211.0
2021-03-11 03:00:00,196.2
2021-03-11 04:00:00,196.53
2021-03-11 05:00:00,203.9
2021-03-11 06:00:00,233.87
2021-03-11 07:00:00,253.67
2021-03-11 08:00:00,234.5
2021-03-11 09:00:00,201.77
2021-03-11 10:00:00,268.3
2021-03-11 11:00:00,314.03
2021-03-11 12:00:00,257.17
2021-03-11 13:00:00,341.9
2021-03-11 14:00:00,306.03
2021-03-11 15:00:00,264.6
2021-03-11 16:00:00,283.13
2021-03-11 17:00:00,322.37
2021-03-11 18:00:00,401.13
2021-03-11 19:00:00,333.87
2021-03-11 20:00:00,93.7
2021-03-11 21:00:00,440.37
2021-03-11 22:00:00,387.73
2021-03-11 23:00:00,327.93
2021-03-12 00:00:00,276.87
2021-03-12 01:00:00,246.37
2021-03-12 02:00:00,223.93
2021-03-12 03:00:00,216.93
2021-03-12 04:00:00,215.0
2021-03-12 05:00:00,230.03
2021-03-12 06:00:00,261.0
2021-03-12 07:00:00,286.23
2021-03-12 08:00:00,271.6
2021-03-12 09:00:00,233.87
2021-03-12 10:00:00,170.7
2021-03-12 11:00:00,127.97
2021-03-12 12:00:00,143.77
2021-03-12 13:00:00,142.7
2021-03-12 14:00:00,126.37
2021-03-12 15:00:00,151.23
2021-03-12 16:00:00,196.47
2021-03-12 17:00:00,291.33
2021-03-12 18:00:00,387.9
2021-03-12 19:00:00,417.4
2021-03-12 20:00:00,437.3
2021-03-12 21:00:00,405.03
2021-03-12 22:00:00,379.4
2021-03-12 23:00:00,341.87
2021-03-13 00:00:00,303.47
2021-03-13 01:00:00,278.17
2021-03-13 02:00:00,250.13
2021-03-13 03:00:00,238.67
2021-03-13 04:00:00,227.6
2021-03-13 05:00:00,240.8
2021-03-13 06:00:00,252.73
2021-03-13 07:00:00,236.6
2021-03-13 08:00:00,213.33
2021-03-13 09:00:00,224.8
2021-03-13 10:00:00,181.83
2021-03-13 11:00:00,157.03
2021-03-13 12:00:00,134.03
2021-03-13 13:00:00,109.9
2021-03-13 14:00:00,92.87
2021-03-13 15:00:00,102.83
2021-03-13 16:00:00,161.87
2021-03-13 17:00:00,259.53
2021-03-13 18:00:00,326.43
2021-03-13 19:00:00,406.23
2021-03-13 20:00:00,419.33
2021-03-13 21:00:00,390.17
2021-03-13 22:00:00,362.63
2021-03-13 23:00:00,323.07
2021-03-14 00:00:00,279.73
2021-03-14 01:00:00,248.13
2021-03-14 02:00:00,226.47
2021-03-14 03:00:00,217.9
2021-03-14 04:00:00,208.7
2021-03-14 05:00:00,213.8
2021-03-14 06:00:00,229.37
2021-03-14 07:00:00,227.1
2021-03-14 08:00:00,272.0
2021-03-14 09:00:00,285.77
2021-03-14 10:00:00,307.63
2021-03-14 11:00:00,356.73
2021-03-14 12:00:00,342.47
2021-03-14 13:00:00,329.67
2021-03-14 14:00:00,313.47
2021-03-14 15:00:00,288.8
2021-03-14 16:00:00,291.57
2021-03-14 17:00:00,328.13
2021-03-14 18:00:00,385.63
2021-03-14 19:00:00,422.33
2021-03-14 20:00:00,400.8
2021-03-14 21:00:00,380.1
2021-03-14 22:00:00,345.8
2021-03-14 23:00:00,296.3
2021-03-15 00:00:00,254.23
2021-03-15 01:00:00,225.53
2021-03-15 02:00:00,215.73
2021-03-15 03:00:00,211.8
2021-03-15 04:00:00,224.13
2021-03-15 05:00:00,221.5
2021-03-15 06:00:00,221.33
2021-03-15 07:00:00,246.73
2021-03-15 08:00:00,266.73
2021-03-15 09:00:00,229.57
2021-03-15 10:00:00,167.23
2021-03-15 11:00:00,142.67
2021-03-15 12:00:00,136.13
2021-03-15 13:00:00,160.77
2021-03-15 14:00:00,116.23
2021-03-15 15:00:00,147.87
2021-03-15 16:00:00,184.4
2021-03-15 17:00:00,256.17
2021-03-15 18:00:00,312.57
2021-03-15 19:00:00,367.0
2021-03-15 20:00:00,380.67
2021-03-15 21:00:00,344.47
2021-03-15 22:00:00,329.03
2021-03-15 23:00:00,283.73
2021-03-16 00:00:00,253.4
2021-03-16 01:00:00,236.1
2021-03-16 02:00:00,221.0
2021-03-16 03:00:00,215.2
2021-03-16 04:00:00,212.1
2021-03-16 05:00:00,220.63
2021-03-16 06:00:00,248.33
2021-03-16 07:00:00,255.93
2021-03-16 08:00:00,278.7
2021-03-16 09:00:00,239.07
2021-03-16 10:00:00,230.93
2021-03-16 11:00:00,275.5
2021-03-16 12:00:00,256.7
2021-03-16 13:00:00,250.4
2021-03-16 14:00:00,277.4
2021-03-16 15:00:00,274.57
2021-03-16 16:00:00,288.13
2021-03-16 17:00:00,313.37
2021-03-16 18:00:00,383.47
2021-03-16 19:00:00,421.43
2021-03-16 20:00:00,410.53
2021-03-16 21:00:00,402.73
2021-03-16 22:00:00,352.13
2021-03-16 23:00:00,219.4
2021-03-17 00:00:00,193.27
2021-03-17 01:00:00,251.2
2021-03-17 02:00:00,219.3
2021-03-17 03:00:00,210.3
2021-03-17 04:00:00,203.13
2021-03-17 05:00:00,210.37
2021-03-17 06:00:00,247.23
2021-03-17 07:00:00,262.53
2021-03-17 08:00:00,271.8
2021-03-17 09:00:00,234.37
2021-03-17 10:00:00,220.2
2021-03-17 11:00:00,230.17
2021-03-17 12:00:00,253.63
2021-03-17 13:00:00,262.93
2021-03-17 14:00:00,249.5
2021-03-17 15:00:00,243.37
2021-03-17 16:00:00,259.03
2021-03-17 17:00:00,272.1
2021-03-17 18:00:00,365.0
2021-03-17 19:00:00,395.07
2021-03-17 20:00:00,408.4
2021-03-17 21:00:00,393.5
2021-03-17 22:00:00,372.6
2021-03-17 23:00:00,328.5
2021-03-18 00:00:00,278.0
2021-03-18 01:00:00,250.7
2021-03-18 02:00:00,222.03
2021-03-18 03:00:00,218.77
2021-03-18 04:00:00,218.06
2021-03-18 05:00:00,225.3
2021-03-18 06:00:00,246.97
2021-03-18 07:00:00,229.4
2021-03-18 08:00:00,220.3
2021-03-18 09:00:00,264.77
2021-03-18 10:00:00,290.3
2021-03-18 11:00:00,187.87
2021-03-18 12:00:00,215.47
2021-03-18 13:00:00,164.23
2021-03-18 14:00:00,223.87
2021-03-18 15:00:00,226.7
2021-03-18 16:00:00,210.13
2021-03-18 17:00:00,259.53
2021-03-18 18:00:00,330.4
2021-03-18 19:00:00,393.03
2021-03-18 20:00:00,402.67
2021-03-18 21:00:00,387.1
2021-03-18 22:00:00,369.03
2021-03-18 23:00:00,334.63
2021-03-19 00:00:00,285.43
2021-03-19 01:00:00,243.17
2021-03-19 02:00:00,228.73
2021-03-19 03:00:00,220.43
2021-03-19 04:00:00,214.9
2021-03-19 05:00:00,220.53
2021-03-19 06:00:00,242.2
2021-03-19 07:00:00,234.17
2021-03-19 08:00:00,85.47
2021-03-19 09:00:00,230.8
2021-03-19 10:00:00,139.23
2021-03-19 11:00:00,115.17
2021-03-19 12:00:00,100.9
2021-03-19 13:00:00,112.77
2021-03-19 14:00:00,127.13
2021-03-19 15:00:00,181.73
2021-03-19 16:00:00,226.5
2021-03-19 17:00:00,275.6
2021-03-19 18:00:00,350.7
2021-03-19 19:00:00,399.3
2021-03-19 20:00:00,382.9
2021-03-19 21:00:00,358.9
2021-03-19 22:00:00,334.6
2021-03-19 23:00:00,311.4
2021-03-20 00:00:00,287.2
2021-03-20 01:00:00,256.6
2021-03-20 02:00:00,228.47
2021-03-20 03:00:00,214.1
2021-03-20 04:00:00,210.33
2021-03-20 05:00:00,214.07
2021-03-20 06:00:00,220.83
2021-03-20 07:00:00,228.1
2021-03-20 08:00:00,237.23
2021-03-20 09:00:00,300.43
2021-03-20 10:00:00,285.94
2021-03-20 11:00:00,297.9
2021-03-20 12:00:00,276.6
2021-03-20 13:00:00,304.17
2021-03-20 14:00:00,286.2
2021-03-20 15:00:00,235.23
2021-03-20 16:00:00,237.53
2021-03-20 17:00:00,277.43
2021-03-20 18:00:00,356.4
2021-03-20 19:00:00,412.03
2021-03-20 20:00:00,417.7
2021-03-20 21:00:00,400.87
2021-03-20 22:00:00,357.93
2021-03-20 23:00:00,310.07
2021-03-21 00:00:00,264.7
2021-03-21 01:00:00,240.43
2021-03-21 02:00:00,219.57
2021-03-21 03:00:00,222.53
2021-03-21 04:00:00,217.03
2021-03-21 05:00:00,219.47
2021-03-21 06:00:00,251.4
2021-03-21 07:00:00,234.57
2021-03-21 08:00:00,198.03
2021-03-21 09:00:00,148.67
2021-03-21 10:00:00,133.9
2021-03-21 11:00:00,129.3
2021-03-21 12:00:00,109.47
2021-03-21 13:00:00,116.27
2021-03-21 14:00:00,103.23
2021-03-21 15:00:00,107.03
2021-03-21 16:00:00,158.13
2021-03-21 17:00:00,223.4
2021-03-21 18:00:00,300.17
2021-03-21 19:00:00,362.4
2021-03-21 20:00:00,364.0
2021-03-21 21:00:00,345.73
2021-03-21 22:00:00,322.4
2021-03-21 23:00:00,283.77
2021-03-22 00:00:00,242.17
2021-03-22 01:00:00,209.57
2021-03-22 02:00:00,194.9
2021-03-22 03:00:00,187.03
2021-03-22 04:00:00,192.17
2021-03-22 05:00:00,197.8
2021-03-22 06:00:00,216.1
2021-03-22 07:00:00,206.1
2021-03-22 08:00:00,229.07
2021-03-22 09:00:00,204.23
2021-03-22 10:00:00,174.9
2021-03-22 11:00:00,98.17
2021-03-22 12:00:00,150.7
2021-03-22 13:00:00,108.8
2021-03-22 14:00:00,112.6
2021-03-22 15:00:00,211.67
2021-03-22 16:00:00,225.37
2021-03-22 17:00:00,259.9
2021-03-22 18:00:00,308.4
2021-03-22 19:00:00,351.57
2021-03-22 20:00:00,356.3
2021-03-22 21:00:00,309.83
2021-03-22 22:00:00,288.4
2021-03-22 23:00:00,270.47
2021-03-23 00:00:00,229.43
2021-03-23 01:00:00,199.57
2021-03-23 02:00:00,187.3
2021-03-23 03:00:00,180.93
2021-03-23 04:00:00,178.57
2021-03-23 05:00:00,186.8
2021-03-23 06:00:00,211.43
2021-03-23 07:00:00,215.27
2021-03-23 08:00:00,225.73
2021-03-23 09:00:00,247.47
2021-03-23 10:00:00,234.3
2021-03-23 11:00:00,207.17
2021-03-23 12:00:00,228.1
2021-03-23 13:00:00,236.27
2021-03-23 14:00:00,213.07
2021-03-23 15:00:00,234.0
2021-03-23 16:00:00,275.67
2021-03-23 17:00:00,293.4
2021-03-23 18:00:00,328.77
2021-03-23 19:00:00,360.5
2021-03-23 20:00:00,356.17
2021-03-23 21:00:00,356.83
2021-03-23 22:00:00,322.07
2021-03-23 23:00:00,290.3
2021-03-24 00:00:00,266.0
2021-03-24 01:00:00,237.23
2021-03-24 02:00:00,218.5
2021-03-24 03:00:00,216.07
2021-03-24 04:00:00,208.93
2021-03-24 05:00:00,214.1
2021-03-24 06:00:00,253.03
2021-03-24 07:00:00,261.63
2021-03-24 08:00:00,231.53
2021-03-24 09:00:00,250.2
2021-03-24 10:00:00,249.37
2021-03-24 11:00:00,249.5
2021-03-24 12:00:00,237.43
2021-03-24 13:00:00,232.47
2021-03-24 14:00:00,244.67
2021-03-24 15:00:00,213.37
2021-03-24 16:00:00,267.9
2021-03-24 17:00:00,327.17
2021-03-24 18:00:00,431.23
2021-03-24 19:00:00,462.6
2021-03-24 20:00:00,436.1
2021-03-24 21:00:00,416.4
2021-03-24 22:00:00,379.17
2021-03-24 23:00:00,324.8
2021-03-25 00:00:00,296.83
2021-03-25 01:00:00,266.37
2021-03-25 02:00:00,250.03
2021-03-25 03:00:00,234.7
2021-03-25 04:00:00,234.03
2021-03-25 05:00:00,239.63
2021-03-25 06:00:00,254.43
2021-03-25 07:00:00,261.7
2021-03-25 08:00:00,256.17
2021-03-25 09:00:00,266.6
2021-03-25 10:00:00,287.4
2021-03-25 11:00:00,244.1
2021-03-25 12:00:00,237.63
2021-03-25 13:00:00,247.63
2021-03-25 14:00:00,230.13
2021-03-25 15:00:00,246.23
2021-03-25 16:00:00,271.47
2021-03-25 17:00:00,347.0
2021-03-25 18:00:00,427.9
2021-03-25 19:00:00,470.56
2021-03-25 20:00:00,483.57
2021-03-25 21:00:00,454.23
2021-03-25 22:00:00,433.67
2021-03-25 23:00:00,395.9
2021-03-26 00:00:00,303.5
2021-03-26 01:00:00,264.83
2021-03-26 02:00:00,256.93
2021-03-26 03:00:00,253.0
2021-03-26 04:00:00,250.23
2021-03-26 05:00:00,252.2
2021-03-26 06:00:00,281.1
2021-03-26 07:00:00,284.8
2021-03-26 08:00:00,266.03
2021-03-26 09:00:00,278.73
2021-03-26 10:00:00,264.97
2021-03-26 11:00:00,255.83
2021-03-26 12:00:00,272.1
2021-03-26 13:00:00,276.7
2021-03-26 14:00:00,225.6
2021-03-26 15:00:00,255.2
2021-03-26 16:00:00,316.07
2021-03-26 17:00:00,382.47
2021-03-26 18:00:00,464.13
2021-03-26 19:00:00,478.9
2021-03-26 20:00:00,482.57
2021-03-26 21:00:00,462.4
2021-03-26 22:00:00,406.73
2021-03-26 23:00:00,360.33
2021-03-27 00:00:00,306.8
2021-03-27 01:00:00,266.5
2021-03-27 02:00:00,244.53
2021-03-27 03:00:00,235.3
2021-03-27 04:00:00,233.67
2021-03-27 05:00:00,243.77
2021-03-27 06:00:00,251.57
2021-03-27 07:00:00,247.3
2021-03-27 08:00:00,232.9
2021-03-27 09:00:00,240.87
2021-03-27 10:00:00,192.37
2021-03-27 11:00:00,235.87
2021-03-27 12:00:00,242.5
2021-03-27 13:00:00,184.37
2021-03-27 14:00:00,163.1
2021-03-27 15:00:00,168.5
2021-03-27 16:00:00,209.17
2021-03-27 17:00:00,277.53
2021-03-27 18:00:00,371.67
2021-03-27 19:00:00,434.2
2021-03-27 20:00:00,464.8
2021-03-27 21:00:00,434.07
2021-03-27 22:00:00,376.33
2021-03-27 23:00:00,334.4
2021-03-28 00:00:00,303.17
2021-03-28 01:00:00,262.97
2021-03-28 02:00:00,239.2
2021-03-28 03:00:00,38.7
2021-03-28 04:00:00,193.63
2021-03-28 05:00:00,231.43
2021-03-28 06:00:00,237.77
2021-03-28 07:00:00,243.6
2021-03-28 08:00:00,208.27
2021-03-28 09:00:00,192.77
2021-03-28 10:00:00,193.83
2021-03-28 11:00:00,159.87
2021-03-28 12:00:00,145.03
2021-03-28 13:00:00,128.3
2021-03-28 14:00:00,102.8
2021-03-28 15:00:00,85.3
2021-03-28 16:00:00,119.0
2021-03-28 17:00:00,183.97
2021-03-28 18:00:00,235.73
2021-03-28 19:00:00,306.03
2021-03-28 20:00:00,371.7
2021-03-28 21:00:00,396.8
2021-03-28 22:00:00,376.87
2021-03-28 23:00:00,316.13
2021-03-29 00:00:00,265.77
2021-03-29 01:00:00,237.53
2021-03-29 02:00:00,218.47
2021-03-29 03:00:00,205.0
2021-03-29 04:00:00,208.2
2021-03-29 05:00:00,215.53
2021-03-29 06:00:00,239.27
2021-03-29 07:00:00,249.13
2021-03-29 08:00:00,243.37
2021-03-29 09:00:00,197.23
2021-03-29 10:00:00,141.1
2021-03-29 11:00:00,120.1
2021-03-29 12:00:00,78.87
2021-03-29 13:00:00,90.86
2021-03-29 14:00:00,83.2
2021-03-29 15:00:00,87.33
2021-03-29 16:00:00,107.2
2021-03-29 17:00:00,146.47
2021-03-29 18:00:00,213.8
2021-03-29 19:00:00,283.27
2021-03-29 20:00:00,325.93
2021-03-29 21:00:00,350.0
2021-03-29 22:00:00,341.93
2021-03-29 23:00:00,296.97
2021-03-30 00:00:00,249.17
2021-03-30 01:00:00,225.27
2021-03-30 02:00:00,208.73
2021-03-30 03:00:00,212.8
2021-03-30 04:00:00,210.77
2021-03-30 05:00:00,210.13
2021-03-30 06:00:00,230.87
2021-03-30 07:00:00,241.33
2021-03-30 08:00:00,243.17
2021-03-30 09:00:00,240.8
2021-03-30 10:00:00,201.53
2021-03-30 11:00:00,244.1
2021-03-30 12:00:00,249.8
2021-03-30 13:00:00,248.67
2021-03-30 14:00:00,241.57
2021-03-30 15:00:00,185.17
2021-03-30 16:00:00,230.1
2021-03-30 17:00:00,233.43
2021-03-30 18:00:00,285.0
2021-03-30 19:00:00,340.67
2021-03-30 20:00:00,369.27
2021-03-30 21:00:00,385.33
2021-03-30 22:00:00,339.43
2021-03-30 23:00:00,302.53
2021-03-31 00:00:00,284.27
2021-03-31 01:00:00,243.67
2021-03-31 02:00:00,223.57
2021-03-31 03:00:00,207.77
2021-03-31 04:00:00,206.43
2021-03-31 05:00:00,207.6
2021-03-31 06:00:00,236.23
2021-03-31 07:00:00,244.4
2021-03-31 08:00:00,250.4
2021-03-31 09:00:00,223.77
2021-03-31 10:00:00,197.73
2021-03-31 11:00:00,163.1
2021-03-31 12:00:00,122.4
2021-03-31 13:00:00,182.13
2021-03-31 14:00:00,167.53
2021-03-31 15:00:00,123.63
2021-03-31 16:00:00,151.3
2021-03-31 17:00:00,195.0
2021-03-31 18:00:00,245.73
2021-03-31 19:00:00,326.64
2021-03-31 20:00:00,384.5
2021-03-31 21:00:00,381.67
2021-03-31 22:00:00,355.43
2021-03-31 23:00:00,308.0
2021-04-01 00:00:00,267.3
2021-04-01 01:00:00,235.27
2021-04-01 02:00:00,214.97
2021-04-01 03:00:00,207.17
2021-04-01 04:00:00,203.73
2021-04-01 05:00:00,206.1
2021-04-01 06:00:00,239.63
2021-04-01 07:00:00,251.6
2021-04-01 08:00:00,247.43
2021-04-01 09:00:00,269.13
2021-04-01 10:00:00,291.47
2021-04-01 11:00:00,257.3
2021-04-01 12:00:00,261.43
2021-04-01 13:00:00,370.3
2021-04-01 14:00:00,388.17
2021-04-01 15:00:00,414.4
2021-04-01 16:00:00,422.9
2021-04-01 17:00:00,417.0
2021-04-01 18:00:00,403.2
2021-04-01 19:00:00,452.03
2021-04-01 20:00:00,485.6
2021-04-01 21:00:00,476.83
2021-04-01 22:00:00,435.33
2021-04-01 23:00:00,392.73
2021-04-02 00:00:00,327.97
2021-04-02 01:00:00,267.83
2021-04-02 02:00:00,251.73
2021-04-02 03:00:00,241.53
2021-04-02 04:00:00,244.23
2021-04-02 05:00:00,253.37
2021-04-02 06:00:00,283.23
2021-04-02 07:00:00,282.77
2021-04-02 08:00:00,285.57
2021-04-02 09:00:00,260.93
2021-04-02 10:00:00,195.33
2021-04-02 11:00:00,177.17
2021-04-02 12:00:00,134.43
2021-04-02 13:00:00,169.6
2021-04-02 14:00:00,203.0
2021-04-02 15:00:00,165.9
2021-04-02 16:00:00,142.0
2021-04-02 17:00:00,199.2
2021-04-02 18:00:00,245.4
2021-04-02 19:00:00,343.5
2021-04-02 20:00:00,394.4
2021-04-02 21:00:00,393.1
2021-04-02 22:00:00,372.0
2021-04-02 23:00:00,343.47
2021-04-03 00:00:00,303.8
2021-04-03 01:00:00,267.63
2021-04-03 02:00:00,251.17
2021-04-03 03:00:00,235.2
2021-04-03 04:00:00,221.67
2021-04-03 05:00:00,223.5
2021-04-03 06:00:00,236.37
2021-04-03 07:00:00,244.27
2021-04-03 08:00:00,248.53
2021-04-03 09:00:00,232.77
2021-04-03 10:00:00,220.63
2021-04-03 11:00:00,145.3
2021-04-03 12:00:00,123.6
2021-04-03 13:00:00,96.6
2021-04-03 14:00:00,79.73
2021-04-03 15:00:00,72.17
2021-04-03 16:00:00,100.9
2021-04-03 17:00:00,161.36
2021-04-03 18:00:00,238.57
2021-04-03 19:00:00,314.9
2021-04-03 20:00:00,358.2
2021-04-03 21:00:00,345.03
2021-04-03 22:00:00,324.1
2021-04-03 23:00:00,278.0
2021-04-04 00:00:00,252.5
2021-04-04 01:00:00,238.97
2021-04-04 02:00:00,226.4
2021-04-04 03:00:00,224.37
2021-04-04 04:00:00,219.17
2021-04-04 05:00:00,222.8
2021-04-04 06:00:00,231.3
2021-04-04 07:00:00,226.77
2021-04-04 08:00:00,228.47
2021-04-04 09:00:00,189.27
2021-04-04 10:00:00,176.4
2021-04-04 11:00:00,161.73
2021-04-04 12:00:00,193.6
2021-04-04 13:00:00,157.03
2021-04-04 14:00:00,148.87
2021-04-04 15:00:00,169.7
2021-04-04 16:00:00,200.87
2021-04-04 17:00:00,253.8
2021-04-04 18:00:00,291.33
2021-04-04 19:00:00,311.7
2021-04-04 20:00:00,339.3
2021-04-04 21:00:00,352.97
2021-04-04 22:00:00,314.57
2021-04-04 23:00:00,283.37
2021-04-05 00:00:00,246.87
2021-04-05 01:00:00,227.77
2021-04-05 02:00:00,213.7
2021-04-05 03:00:00,193.17
2021-04-05 04:00:00,184.0
2021-04-05 05:00:00,183.87
2021-04-05 06:00:00,211.83
2021-04-05 07:00:00,210.9
2021-04-05 08:00:00,241.07
2021-04-05 09:00:00,245.4
2021-04-05 10:00:00,249.93
2021-04-05 11:00:00,225.63
2021-04-05 12:00:00,203.77
2021-04-05 13:00:00,191.07
2021-04-05 14:00:00,174.3
2021-04-05 15:00:00,197.73
2021-04-05 16:00:00,226.23
2021-04-05 17:00:00,248.6
2021-04-05 18:00:00,275.37
2021-04-05 19:00:00,300.27
2021-04-05 20:00:00,322.73
2021-04-05 21:00:00,318.83
2021-04-05 22:00:00,281.0
2021-04-05 23:00:00,257.57
2021-04-06 00:00:00,232.8
2021-04-06 01:00:00,214.6
2021-04-06 02:00:00,191.13
2021-04-06 03:00:00,186.67
2021-04-06 04:00:00,183.4
2021-04-06 05:00:00,188.6
2021-04-06 06:00:00,216.37
2021-04-06 07:00:00,224.93
2021-04-06 08:00:00,232.03
2021-04-06 09:00:00,189.97
2021-04-06 10:00:00,192.2
2021-04-06 11:00:00,209.43
2021-04-06 12:00:00,186.53
2021-04-06 13:00:00,221.47
2021-04-06 14:00:00,138.63
2021-04-06 15:00:00,119.7
2021-04-06 16:00:00,172.1
2021-04-06 17:00:00,206.5
2021-04-06 18:00:00,242.97
2021-04-06 19:00:00,296.0
2021-04-06 20:00:00,317.53
2021-04-06 21:00:00,318.33
2021-04-06 22:00:00,275.0
2021-04-06 23:00:00,251.27
2021-04-07 00:00:00,224.23
2021-04-07 01:00:00,201.43
2021-04-07 02:00:00,190.37
2021-04-07 03:00:00,187.27
2021-04-07 04:00:00,183.43
2021-04-07 05:00:00,180.83
2021-04-07 06:00:00,202.67
2021-04-07 07:00:00,222.57
2021-04-07 08:00:00,213.8
2021-04-07 09:00:00,162.3
2021-04-07 10:00:00,124.2
2021-04-07 11:00:00,93.2
2021-04-07 12:00:00,82.9
2021-04-07 13:00:00,92.73
2021-04-07 14:00:00,90.77
2021-04-07 15:00:00,140.17
2021-04-07 16:00:00,169.03
2021-04-07 17:00:00,159.33
2021-04-07 18:00:00,191.63
2021-04-07 19:00:00,264.33
2021-04-07 20:00:00,311.67
2021-04-07 21:00:00,312.37
2021-04-07 22:00:00,263.83
2021-04-07 23:00:00,245.54
2021-04-08 00:00:00,230.8
2021-04-08 01:00:00,211.93
2021-04-08 02:00:00,192.8
2021-04-08 03:00:00,181.17
2021-04-08 04:00:00,180.93
2021-04-08 05:00:00,179.43
2021-04-08 06:00:00,194.87
2021-04-08 07:00:00,216.5
2021-04-08 08:00:00,216.47
2021-04-08 09:00:00,214.13
2021-04-08 10:00:00,230.43
2021-04-08 11:00:00,223.0
2021-04-08 12:00:00,190.6
2021-04-08 13:00:00,195.83
2021-04-08 14:00:00,160.83
2021-04-08 15:00:00,170.43
2021-04-08 16:00:00,228.8
2021-04-08 17:00:00,224.63
2021-04-08 18:00:00,259.87
2021-04-08 19:00:00,295.97
2021-04-08 20:00:00,336.3
2021-04-08 21:00:00,313.3
2021-04-08 22:00:00,287.77
2021-04-08 23:00:00,248.53
2021-04-09 00:00:00,227.57
2021-04-09 01:00:00,207.47
2021-04-09 02:00:00,199.77
2021-04-09 03:00:00,192.27
2021-04-09 04:00:00,197.03
2021-04-09 05:00:00,201.63
2021-04-09 06:00:00,217.53
2021-04-09 07:00:00,218.1
2021-04-09 08:00:00,201.17
2021-04-09 09:00:00,196.23
2021-04-09 10:00:00,154.43
2021-04-09 11:00:00,139.8
2021-04-09 12:00:00,227.0
2021-04-09 13:00:00,214.43
2021-04-09 14:00:00,142.3
2021-04-09 15:00:00,167.67
2021-04-09 16:00:00,217.87
2021-04-09 17:00:00,277.5
2021-04-09 18:00:00,281.8
2021-04-09 19:00:00,354.23
2021-04-09 20:00:00,401.63
2021-04-09 21:00:00,404.2
2021-04-09 22:00:00,370.67
2021-04-09 23:00:00,318.53
2021-04-10 00:00:00,295.36
2021-04-10 01:00:00,275.5
2021-04-10 02:00:00,251.27
2021-04-10 03:00:00,235.3
2021-04-10 04:00:00,234.17
2021-04-10 05:00:00,233.47
2021-04-10 06:00:00,242.87
2021-04-10 07:00:00,248.8
2021-04-10 08:00:00,252.73
2021-04-10 09:00:00,268.97
2021-04-10 10:00:00,270.0
2021-04-10 11:00:00,248.93
2021-04-10 12:00:00,243.33
2021-04-10 13:00:00,265.03
2021-04-10 14:00:00,250.07
2021-04-10 15:00:00,225.37
2021-04-10 16:00:00,238.87
2021-04-10 17:00:00,279.1
2021-04-10 18:00:00,298.13
2021-04-10 19:00:00,378.1
2021-04-10 20:00:00,420.1
2021-04-10 21:00:00,414.37
2021-04-10 22:00:00,380.5
2021-04-10 23:00:00,333.53
2021-04-11 00:00:00,299.47
2021-04-11 01:00:00,270.6
2021-04-11 02:00:00,248.33
2021-04-11 03:00:00,234.2
2021-04-11 04:00:00,231.6
2021-04-11 05:00:00,242.33
2021-04-11 06:00:00,270.47
2021-04-11 07:00:00,271.9
2021-04-11 08:00:00,263.0
2021-04-11 09:00:00,267.6
2021-04-11 10:00:00,260.6
2021-04-11 11:00:00,244.5
2021-04-11 12:00:00,259.57
2021-04-11 13:00:00,236.17
2021-04-11 14:00:00,241.87
2021-04-11 15:00:00,223.73
2021-04-11 16:00:00,191.77
2021-04-11 17:00:00,213.1
2021-04-11 18:00:00,302.27
2021-04-11 19:00:00,348.7
2021-04-11 20:00:00,397.33
2021-04-11 21:00:00,394.57
2021-04-11 22:00:00,360.8
2021-04-11 23:00:00,323.33
2021-04-12 00:00:00,275.17
2021-04-12 01:00:00,244.4
2021-04-12 02:00:00,223.07
2021-04-12 03:00:00,212.27
2021-04-12 04:00:00,215.87
2021-04-12 05:00:00,220.9
2021-04-12 06:00:00,244.93
2021-04-12 07:00:00,236.67
2021-04-12 08:00:00,228.33
2021-04-12 09:00:00,223.2
2021-04-12 10:00:00,184.3
2021-04-12 11:00:00,154.27
2021-04-12 12:00:00,128.7
2021-04-12 13:00:00,151.43
2021-04-12 14:00:00,109.47
2021-04-12 15:00:00,123.27
2021-04-12 16:00:00,148.6
2021-04-12 17:00:00,175.97
2021-04-12 18:00:00,233.67
2021-04-12 19:00:00,288.33
2021-04-12 20:00:00,350.77
2021-04-12 21:00:00,354.43
2021-04-12 22:00:00,346.3
2021-04-12 23:00:00,328.0
2021-04-13 00:00:00,281.13
2021-04-13 01:00:00,247.07
2021-04-13 02:00:00,202.9
2021-04-13 03:00:00,208.23
2021-04-13 04:00:00,206.8
2021-04-13 05:00:00,209.23
2021-04-13 06:00:00,221.23
2021-04-13 07:00:00,221.17
2021-04-13 08:00:00,234.0
2021-04-13 09:00:00,178.33
2021-04-13 10:00:00,125.8
2021-04-13 11:00:00,94.43
2021-04-13 12:00:00,70.9
2021-04-13 13:00:00,98.0
2021-04-13 14:00:00,90.83
2021-04-13 15:00:00,124.53
2021-04-13 16:00:00,136.0
2021-04-13 17:00:00,166.47
2021-04-13 18:00:00,221.07
