date,10min,time,value
18.04.21  ,2,06:10:00,29.533
18.04.21  ,3,06:20:00,30.9
18.04.21  ,4,06:30:00,31.333
18.04.21  ,5,06:40:00,31.133
18.04.21  ,6,06:50:00,31.667
18.04.21  ,1,07:00:00,31.3
18.04.21  ,2,07:10:00,32.067
18.04.21  ,3,07:20:00,31.3
18.04.21  ,4,07:30:00,31.3
18.04.21  ,5,07:40:00,29.633
18.04.21  ,6,07:50:00,29.633
18.04.21  ,1,08:00:00,27.7
18.04.21  ,2,08:10:00,0.0
18.04.21  ,3,08:20:00,0.0
18.04.21  ,4,08:30:00,0.0
18.04.21  ,5,08:40:00,0.0
18.04.21  ,6,08:50:00,0.0
18.04.21  ,1,09:00:00,0.0
18.04.21  ,2,09:10:00,0.0
18.04.21  ,3,09:20:00,0.0
18.04.21  ,4,09:30:00,0.0
18.04.21  ,5,09:40:00,0.0
18.04.21  ,6,09:50:00,0.0
18.04.21  ,1,10:00:00,0.0
18.04.21  ,2,10:10:00,39.3
18.04.21  ,3,10:20:00,51.933
18.04.21  ,4,10:30:00,48.767
18.04.21  ,5,10:40:00,49.633
18.04.21  ,6,10:50:00,47.7
18.04.21  ,1,11:00:00,47.3
18.04.21  ,2,11:10:00,46.7
18.04.21  ,3,11:20:00,48.867
18.04.21  ,4,11:30:00,49.033
18.04.21  ,5,11:40:00,48.6
18.04.21  ,6,11:50:00,48.067
18.04.21  ,1,12:00:00,46.5
18.04.21  ,2,12:10:00,49.0
18.04.21  ,3,12:20:00,45.8
18.04.21  ,4,12:30:00,43.133
18.04.21  ,5,12:40:00,42.1
18.04.21  ,6,12:50:00,44.833
18.04.21  ,1,13:00:00,41.033
18.04.21  ,2,13:10:00,41.6
18.04.21  ,3,13:20:00,41.133
18.04.21  ,4,13:30:00,42.867
18.04.21  ,5,13:40:00,42.733
18.04.21  ,6,13:50:00,36.4
18.04.21  ,1,14:00:00,34.333
18.04.21  ,2,14:10:00,35.0
18.04.21  ,3,14:20:00,31.967
18.04.21  ,4,14:30:00,31.8
18.04.21  ,5,14:40:00,34.167
18.04.21  ,6,14:50:00,29.4
18.04.21  ,1,15:00:00,19.133
18.04.21  ,2,15:10:00,17.6
18.04.21  ,3,15:20:00,19.333
18.04.21  ,4,15:30:00,27.333
18.04.21  ,5,15:40:00,21.6
18.04.21  ,6,15:50:00,21.167
18.04.21  ,1,16:00:00,17.833
18.04.21  ,2,16:10:00,24.0
18.04.21  ,3,16:20:00,29.333
18.04.21  ,4,16:30:00,24.133
18.04.21  ,5,16:40:00,20.8
18.04.21  ,6,16:50:00,22.633
18.04.21  ,1,17:00:00,28.6
18.04.21  ,2,17:10:00,26.2
18.04.21  ,3,17:20:00,26.667
18.04.21  ,4,17:30:00,27.3
18.04.21  ,5,17:40:00,31.433
18.04.21  ,6,17:50:00,32.367
18.04.21  ,1,18:00:00,33.333
18.04.21  ,2,18:10:00,33.833
18.04.21  ,3,18:20:00,35.8
18.04.21  ,4,18:30:00,35.267
18.04.21  ,5,18:40:00,38.0
18.04.21  ,6,18:50:00,39.433
18.04.21  ,1,19:00:00,39.867
18.04.21  ,2,19:10:00,37.9
18.04.21  ,3,19:20:00,36.767
18.04.21  ,4,19:30:00,42.0
18.04.21  ,5,19:40:00,40.933
18.04.21  ,6,19:50:00,43.867
18.04.21  ,1,20:00:00,47.633
18.04.21  ,2,20:10:00,49.2
18.04.21  ,3,20:20:00,48.4
18.04.21  ,4,20:30:00,50.8
18.04.21  ,5,20:40:00,49.267
18.04.21  ,6,20:50:00,47.8
18.04.21  ,1,21:00:00,45.567
18.04.21  ,2,21:10:00,46.167
18.04.21  ,3,21:20:00,43.833
18.04.21  ,4,21:30:00,44.533
18.04.21  ,5,21:40:00,42.167
18.04.21  ,6,21:50:00,42.0
18.04.21  ,1,22:00:00,42.8
18.04.21  ,2,22:10:00,41.3
18.04.21  ,3,22:20:00,39.7
18.04.21  ,4,22:30:00,39.333
18.04.21  ,5,22:40:00,36.267
18.04.21  ,6,22:50:00,33.933
18.04.21  ,1,23:00:00,33.867
18.04.21  ,2,23:10:00,34.9
18.04.21  ,3,23:20:00,36.767
18.04.21  ,4,23:30:00,35.733
18.04.21  ,5,23:40:00,33.3
18.04.21  ,6,23:50:00,32.4
19.04.21  ,1,00:00:00,32.5
19.04.21  ,2,00:10:00,32.8
19.04.21  ,3,00:20:00,32.767
19.04.21  ,4,00:30:00,32.3
19.04.21  ,5,00:40:00,32.967
19.04.21  ,6,00:50:00,31.1
19.04.21  ,1,01:00:00,31.667
19.04.21  ,2,01:10:00,31.5
19.04.21  ,3,01:20:00,32.6
19.04.21  ,4,01:30:00,31.367
19.04.21  ,5,01:40:00,30.833
19.04.21  ,6,01:50:00,29.867
19.04.21  ,1,02:00:00,29.6
19.04.21  ,2,02:10:00,30.1
19.04.21  ,3,02:20:00,29.8
19.04.21  ,4,02:30:00,28.8
19.04.21  ,5,02:40:00,28.533
19.04.21  ,6,02:50:00,27.767
19.04.21  ,1,03:00:00,28.233
19.04.21  ,2,03:10:00,28.567
19.04.21  ,3,03:20:00,28.7
19.04.21  ,4,03:30:00,29.0
19.04.21  ,5,03:40:00,29.633
19.04.21  ,6,03:50:00,28.867
19.04.21  ,1,04:00:00,28.6
19.04.21  ,2,04:10:00,27.7
19.04.21  ,3,04:20:00,28.233
19.04.21  ,4,04:30:00,27.9
19.04.21  ,5,04:40:00,27.9
19.04.21  ,6,04:50:00,29.567
19.04.21  ,1,05:00:00,29.0
19.04.21  ,2,05:10:00,27.933
19.04.21  ,3,05:20:00,27.7
19.04.21  ,4,05:30:00,27.3
19.04.21  ,5,05:40:00,27.6
19.04.21  ,6,05:50:00,28.2
19.04.21  ,1,06:00:00,29.033
19.04.21  ,2,06:10:00,29.2
19.04.21  ,3,06:20:00,31.233
19.04.21  ,4,06:30:00,30.6
19.04.21  ,5,06:40:00,31.333
19.04.21  ,6,06:50:00,29.367
19.04.21  ,1,07:00:00,29.1
19.04.21  ,2,07:10:00,30.833
19.04.21  ,3,07:20:00,30.3
19.04.21  ,4,07:30:00,30.3
19.04.21  ,5,07:40:00,30.767
19.04.21  ,6,07:50:00,31.467
19.04.21  ,1,08:00:00,31.3
19.04.21  ,2,08:10:00,30.367
19.04.21  ,3,08:20:00,33.6
19.04.21  ,4,08:30:00,33.633
19.04.21  ,5,08:40:00,33.133
19.04.21  ,6,08:50:00,33.067
19.04.21  ,1,09:00:00,34.933
19.04.21  ,2,09:10:00,35.033
19.04.21  ,3,09:20:00,32.533
19.04.21  ,4,09:30:00,31.5
19.04.21  ,5,09:40:00,33.333
19.04.21  ,6,09:50:00,32.767
19.04.21  ,1,10:00:00,31.4
19.04.21  ,2,10:10:00,33.667
19.04.21  ,3,10:20:00,32.4
19.04.21  ,4,10:30:00,35.533
19.04.21  ,5,10:40:00,35.133
19.04.21  ,6,10:50:00,32.767
19.04.21  ,1,11:00:00,30.767
19.04.21  ,2,11:10:00,33.867
19.04.21  ,3,11:20:00,31.4
19.04.21  ,4,11:30:00,31.433
19.04.21  ,5,11:40:00,31.6
19.04.21  ,6,11:50:00,32.5
19.04.21  ,1,12:00:00,30.667
19.04.21  ,2,12:10:00,34.233
19.04.21  ,3,12:20:00,31.6
19.04.21  ,4,12:30:00,30.8
19.04.21  ,5,12:40:00,29.667
19.04.21  ,6,12:50:00,32.333
19.04.21  ,1,13:00:00,30.367
19.04.21  ,2,13:10:00,31.067
19.04.21  ,3,13:20:00,31.367
19.04.21  ,4,13:30:00,28.967
19.04.21  ,5,13:40:00,32.9
19.04.21  ,6,13:50:00,28.533
19.04.21  ,1,14:00:00,31.4
19.04.21  ,2,14:10:00,34.033
19.04.21  ,3,14:20:00,30.2
19.04.21  ,4,14:30:00,27.867
19.04.21  ,5,14:40:00,20.9
19.04.21  ,6,14:50:00,26.167
19.04.21  ,1,15:00:00,31.067
19.04.21  ,2,15:10:00,33.033
19.04.21  ,3,15:20:00,27.6
19.04.21  ,4,15:30:00,25.067
19.04.21  ,5,15:40:00,28.633
19.04.21  ,6,15:50:00,31.2
19.04.21  ,1,16:00:00,24.4
19.04.21  ,2,16:10:00,17.333
19.04.21  ,3,16:20:00,17.167
19.04.21  ,4,16:30:00,17.633
19.04.21  ,5,16:40:00,18.6
19.04.21  ,6,16:50:00,23.867
19.04.21  ,1,17:00:00,21.2
19.04.21  ,2,17:10:00,20.567
19.04.21  ,3,17:20:00,20.467
19.04.21  ,4,17:30:00,20.4
19.04.21  ,5,17:40:00,24.2
19.04.21  ,6,17:50:00,30.3
19.04.21  ,1,18:00:00,30.4
19.04.21  ,2,18:10:00,28.9
19.04.21  ,3,18:20:00,30.833
19.04.21  ,4,18:30:00,28.933
19.04.21  ,5,18:40:00,30.233
19.04.21  ,6,18:50:00,33.3
19.04.21  ,1,19:00:00,34.2
19.04.21  ,2,19:10:00,35.833
19.04.21  ,3,19:20:00,37.433
19.04.21  ,4,19:30:00,39.967
19.04.21  ,5,19:40:00,41.367
19.04.21  ,6,19:50:00,42.867
19.04.21  ,1,20:00:00,46.667
19.04.21  ,2,20:10:00,49.267
19.04.21  ,3,20:20:00,51.1
19.04.21  ,4,20:30:00,50.767
19.04.21  ,5,20:40:00,50.133
19.04.21  ,6,20:50:00,52.367
19.04.21  ,1,21:00:00,51.033
19.04.21  ,2,21:10:00,51.367
19.04.21  ,3,21:20:00,52.2
19.04.21  ,4,21:30:00,50.767
19.04.21  ,5,21:40:00,50.167
19.04.21  ,6,21:50:00,49.0
19.04.21  ,1,22:00:00,47.533
19.04.21  ,2,22:10:00,45.033
19.04.21  ,3,22:20:00,45.6
19.04.21  ,4,22:30:00,43.033
19.04.21  ,5,22:40:00,39.567
19.04.21  ,6,22:50:00,39.1
19.04.21  ,1,23:00:00,38.667
19.04.21  ,2,23:10:00,37.933
19.04.21  ,3,23:20:00,37.333
19.04.21  ,4,23:30:00,36.5
19.04.21  ,5,23:40:00,37.767
19.04.21  ,6,23:50:00,37.0
20.04.21  ,1,00:00:00,35.1
20.04.21  ,2,00:10:00,33.9
20.04.21  ,3,00:20:00,35.833
20.04.21  ,4,00:30:00,33.667
20.04.21  ,5,00:40:00,32.033
20.04.21  ,6,00:50:00,31.7
20.04.21  ,1,01:00:00,31.067
20.04.21  ,2,01:10:00,30.667
20.04.21  ,3,01:20:00,29.733
20.04.21  ,4,01:30:00,29.9
20.04.21  ,5,01:40:00,29.9
20.04.21  ,6,01:50:00,28.333
20.04.21  ,1,02:00:00,29.4
20.04.21  ,2,02:10:00,28.133
20.04.21  ,3,02:20:00,28.833
20.04.21  ,4,02:30:00,28.733
20.04.21  ,5,02:40:00,27.667
20.04.21  ,6,02:50:00,29.233
20.04.21  ,1,03:00:00,28.733
20.04.21  ,2,03:10:00,27.267
20.04.21  ,3,03:20:00,27.367
20.04.21  ,4,03:30:00,27.333
20.04.21  ,5,03:40:00,27.067
20.04.21  ,6,03:50:00,26.6
20.04.21  ,1,04:00:00,27.333
20.04.21  ,2,04:10:00,26.933
20.04.21  ,3,04:20:00,26.2
20.04.21  ,4,04:30:00,26.367
20.04.21  ,5,04:40:00,26.667
20.04.21  ,6,04:50:00,26.833
20.04.21  ,1,05:00:00,27.3
20.04.21  ,2,05:10:00,27.167
20.04.21  ,3,05:20:00,26.433
20.04.21  ,4,05:30:00,27.367
20.04.21  ,5,05:40:00,26.2
20.04.21  ,6,05:50:00,26.333
20.04.21  ,1,06:00:00,27.467
20.04.21  ,2,06:10:00,29.033
20.04.21  ,3,06:20:00,28.767
20.04.21  ,4,06:30:00,30.333
20.04.21  ,5,06:40:00,30.667
20.04.21  ,6,06:50:00,29.067
20.04.21  ,1,07:00:00,28.867
20.04.21  ,2,07:10:00,30.567
20.04.21  ,3,07:20:00,31.333
20.04.21  ,4,07:30:00,32.067
20.04.21  ,5,07:40:00,31.533
20.04.21  ,6,07:50:00,32.233
20.04.21  ,1,08:00:00,32.2
20.04.21  ,2,08:10:00,30.933
20.04.21  ,3,08:20:00,32.033
20.04.21  ,4,08:30:00,34.3
20.04.21  ,5,08:40:00,34.133
20.04.21  ,6,08:50:00,35.9
20.04.21  ,1,09:00:00,37.467
20.04.21  ,2,09:10:00,35.567
20.04.21  ,3,09:20:00,35.333
20.04.21  ,4,09:30:00,33.667
20.04.21  ,5,09:40:00,33.767
20.04.21  ,6,09:50:00,36.967
20.04.21  ,1,10:00:00,40.7
20.04.21  ,2,10:10:00,39.567
20.04.21  ,3,10:20:00,38.433
20.04.21  ,4,10:30:00,39.2
20.04.21  ,5,10:40:00,38.967
20.04.21  ,6,10:50:00,37.7
20.04.21  ,1,11:00:00,34.133
20.04.21  ,2,11:10:00,33.2
20.04.21  ,3,11:20:00,33.467
20.04.21  ,4,11:30:00,32.967
20.04.21  ,5,11:40:00,35.1
20.04.21  ,6,11:50:00,32.267
20.04.21  ,1,12:00:00,35.167
20.04.21  ,2,12:10:00,17.133
20.04.21  ,3,12:20:00,13.4
20.04.21  ,4,12:30:00,10.7
20.04.21  ,5,12:40:00,14.233
20.04.21  ,6,12:50:00,25.833
20.04.21  ,1,13:00:00,19.233
20.04.21  ,2,13:10:00,23.3
20.04.21  ,3,13:20:00,17.767
20.04.21  ,4,13:30:00,16.433
20.04.21  ,5,13:40:00,7.833
20.04.21  ,6,13:50:00,14.6
20.04.21  ,1,14:00:00,11.2
20.04.21  ,2,14:10:00,12.533
20.04.21  ,3,14:20:00,19.7
20.04.21  ,4,14:30:00,21.767
20.04.21  ,5,14:40:00,11.3
20.04.21  ,6,14:50:00,18.267
20.04.21  ,1,15:00:00,18.367
20.04.21  ,2,15:10:00,22.267
20.04.21  ,3,15:20:00,24.867
20.04.21  ,4,15:30:00,27.267
20.04.21  ,5,15:40:00,25.3
20.04.21  ,6,15:50:00,12.9
20.04.21  ,1,16:00:00,12.033
20.04.21  ,2,16:10:00,12.033
20.04.21  ,3,16:20:00,11.167
20.04.21  ,4,16:30:00,12.767
20.04.21  ,5,16:40:00,14.433
20.04.21  ,6,16:50:00,16.7
20.04.21  ,1,17:00:00,15.467
20.04.21  ,2,17:10:00,15.2
20.04.21  ,3,17:20:00,18.4
20.04.21  ,4,17:30:00,20.633
20.04.21  ,5,17:40:00,23.867
20.04.21  ,6,17:50:00,26.233
20.04.21  ,1,18:00:00,24.333
20.04.21  ,2,18:10:00,30.267
20.04.21  ,3,18:20:00,30.4
20.04.21  ,4,18:30:00,33.0
20.04.21  ,5,18:40:00,33.967
20.04.21  ,6,18:50:00,35.7
20.04.21  ,1,19:00:00,38.567
20.04.21  ,2,19:10:00,42.8
20.04.21  ,3,19:20:00,44.333
20.04.21  ,4,19:30:00,43.3
20.04.21  ,5,19:40:00,43.033
20.04.21  ,6,19:50:00,46.167
20.04.21  ,1,20:00:00,45.333
20.04.21  ,2,20:10:00,49.767
20.04.21  ,3,20:20:00,48.167
20.04.21  ,4,20:30:00,47.8
20.04.21  ,5,20:40:00,48.133
20.04.21  ,6,20:50:00,46.8
20.04.21  ,1,21:00:00,45.367
20.04.21  ,2,21:10:00,46.567
20.04.21  ,3,21:20:00,48.3
20.04.21  ,4,21:30:00,50.2
20.04.21  ,5,21:40:00,49.133
20.04.21  ,6,21:50:00,45.867
20.04.21  ,1,22:00:00,45.367
20.04.21  ,2,22:10:00,44.5
20.04.21  ,3,22:20:00,42.267
20.04.21  ,4,22:30:00,42.767
20.04.21  ,5,22:40:00,41.333
20.04.21  ,6,22:50:00,40.867
20.04.21  ,1,23:00:00,40.433
20.04.21  ,2,23:10:00,39.067
20.04.21  ,3,23:20:00,39.6
20.04.21  ,4,23:30:00,40.233
20.04.21  ,5,23:40:00,37.033
20.04.21  ,6,23:50:00,36.2
21.04.21  ,1,00:00:00,35.333
21.04.21  ,2,00:10:00,34.7
21.04.21  ,3,00:20:00,35.033
21.04.21  ,4,00:30:00,33.967
21.04.21  ,5,00:40:00,33.5
21.04.21  ,6,00:50:00,32.533
21.04.21  ,1,01:00:00,33.367
21.04.21  ,2,01:10:00,33.033
21.04.21  ,3,01:20:00,31.667
21.04.21  ,4,01:30:00,30.067
21.04.21  ,5,01:40:00,30.1
21.04.21  ,6,01:50:00,30.267
21.04.21  ,1,02:00:00,30.633
21.04.21  ,2,02:10:00,29.767
21.04.21  ,3,02:20:00,29.1
21.04.21  ,4,02:30:00,29.7
21.04.21  ,5,02:40:00,29.233
21.04.21  ,6,02:50:00,29.933
21.04.21  ,1,03:00:00,28.7
21.04.21  ,2,03:10:00,27.633
21.04.21  ,3,03:20:00,28.233
21.04.21  ,4,03:30:00,27.4
21.04.21  ,5,03:40:00,27.6
21.04.21  ,6,03:50:00,28.133
21.04.21  ,1,04:00:00,27.267
21.04.21  ,2,04:10:00,27.567
21.04.21  ,3,04:20:00,25.6
21.04.21  ,4,04:30:00,27.167
21.04.21  ,5,04:40:00,27.433
21.04.21  ,6,04:50:00,27.667
21.04.21  ,1,05:00:00,27.3
21.04.21  ,2,05:10:00,27.067
21.04.21  ,3,05:20:00,27.133
21.04.21  ,4,05:30:00,27.1
21.04.21  ,5,05:40:00,28.033
21.04.21  ,6,05:50:00,27.667
21.04.21  ,1,06:00:00,27.8
21.04.21  ,2,06:10:00,30.033
21.04.21  ,3,06:20:00,30.767
21.04.21  ,4,06:30:00,31.667
21.04.21  ,5,06:40:00,29.633
21.04.21  ,6,06:50:00,29.0
21.04.21  ,1,07:00:00,27.5
21.04.21  ,2,07:10:00,28.367
21.04.21  ,3,07:20:00,27.6
21.04.21  ,4,07:30:00,27.233
21.04.21  ,5,07:40:00,30.133
21.04.21  ,6,07:50:00,29.233
21.04.21  ,1,08:00:00,28.067
21.04.21  ,2,08:10:00,32.3
21.04.21  ,3,08:20:00,31.9
21.04.21  ,4,08:30:00,30.767
21.04.21  ,5,08:40:00,28.367
21.04.21  ,6,08:50:00,28.1
21.04.21  ,1,09:00:00,27.233
21.04.21  ,2,09:10:00,28.167
21.04.21  ,3,09:20:00,25.3
21.04.21  ,4,09:30:00,25.5
21.04.21  ,5,09:40:00,25.6
21.04.21  ,6,09:50:00,24.333
21.04.21  ,1,10:00:00,23.467
21.04.21  ,2,10:10:00,23.367
21.04.21  ,3,10:20:00,22.567
21.04.21  ,4,10:30:00,21.3
21.04.21  ,5,10:40:00,20.333
21.04.21  ,6,10:50:00,17.267
21.04.21  ,1,11:00:00,17.767
21.04.21  ,2,11:10:00,19.433
21.04.21  ,3,11:20:00,18.633
21.04.21  ,4,11:30:00,21.033
21.04.21  ,5,11:40:00,23.233
21.04.21  ,6,11:50:00,13.067
21.04.21  ,1,12:00:00,14.233
21.04.21  ,2,12:10:00,17.333
21.04.21  ,3,12:20:00,7.467
21.04.21  ,4,12:30:00,10.1
21.04.21  ,5,12:40:00,18.9
21.04.21  ,6,12:50:00,18.733
21.04.21  ,1,13:00:00,14.233
21.04.21  ,2,13:10:00,10.5
21.04.21  ,3,13:20:00,7.1
21.04.21  ,4,13:30:00,8.033
21.04.21  ,5,13:40:00,7.633
21.04.21  ,6,13:50:00,10.267
21.04.21  ,1,14:00:00,9.9
21.04.21  ,2,14:10:00,10.667
21.04.21  ,3,14:20:00,10.533
21.04.21  ,4,14:30:00,10.967
21.04.21  ,5,14:40:00,13.233
21.04.21  ,6,14:50:00,10.467
21.04.21  ,1,15:00:00,11.4
21.04.21  ,2,15:10:00,11.433
21.04.21  ,3,15:20:00,10.033
21.04.21  ,4,15:30:00,10.867
21.04.21  ,5,15:40:00,11.467
21.04.21  ,6,15:50:00,12.033
21.04.21  ,1,16:00:00,12.267
21.04.21  ,2,16:10:00,14.8
21.04.21  ,3,16:20:00,16.067
21.04.21  ,4,16:30:00,15.233
21.04.21  ,5,16:40:00,14.267
21.04.21  ,6,16:50:00,13.067
21.04.21  ,1,17:00:00,15.9
21.04.21  ,2,17:10:00,19.2
21.04.21  ,3,17:20:00,21.6
21.04.21  ,4,17:30:00,21.533
21.04.21  ,5,17:40:00,23.667
21.04.21  ,6,17:50:00,25.667
21.04.21  ,1,18:00:00,26.2
21.04.21  ,2,18:10:00,26.6
21.04.21  ,3,18:20:00,29.333
21.04.21  ,4,18:30:00,33.3
21.04.21  ,5,18:40:00,36.667
21.04.21  ,6,18:50:00,37.633
21.04.21  ,1,19:00:00,39.2
21.04.21  ,2,19:10:00,40.067
21.04.21  ,3,19:20:00,43.633
21.04.21  ,4,19:30:00,44.367
21.04.21  ,5,19:40:00,43.867
21.04.21  ,6,19:50:00,45.433
21.04.21  ,1,20:00:00,45.567
21.04.21  ,2,20:10:00,47.433
21.04.21  ,3,20:20:00,49.333
21.04.21  ,4,20:30:00,49.867
21.04.21  ,5,20:40:00,50.533
21.04.21  ,6,20:50:00,49.667
21.04.21  ,1,21:00:00,50.1
21.04.21  ,2,21:10:00,50.533
21.04.21  ,3,21:20:00,50.2
21.04.21  ,4,21:30:00,45.867
21.04.21  ,5,21:40:00,45.7
21.04.21  ,6,21:50:00,43.7
21.04.21  ,1,22:00:00,41.533
21.04.21  ,2,22:10:00,41.433
21.04.21  ,3,22:20:00,42.033
21.04.21  ,4,22:30:00,42.333
21.04.21  ,5,22:40:00,42.9
21.04.21  ,6,22:50:00,41.7
21.04.21  ,1,23:00:00,41.067
21.04.21  ,2,23:10:00,39.867
21.04.21  ,3,23:20:00,40.533
21.04.21  ,4,23:30:00,38.867
21.04.21  ,5,23:40:00,38.033
21.04.21  ,6,23:50:00,36.433
22.04.21  ,1,00:00:00,35.6
22.04.21  ,2,00:10:00,36.6
22.04.21  ,3,00:20:00,36.067
22.04.21  ,4,00:30:00,34.467
22.04.21  ,5,00:40:00,34.733
22.04.21  ,6,00:50:00,35.0
22.04.21  ,1,01:00:00,34.233
22.04.21  ,2,01:10:00,32.467
22.04.21  ,3,01:20:00,30.933
22.04.21  ,4,01:30:00,31.667
22.04.21  ,5,01:40:00,30.4
22.04.21  ,6,01:50:00,29.133
22.04.21  ,1,02:00:00,30.067
22.04.21  ,2,02:10:00,29.867
22.04.21  ,3,02:20:00,29.533
22.04.21  ,4,02:30:00,29.967
22.04.21  ,5,02:40:00,29.567
22.04.21  ,6,02:50:00,30.333
22.04.21  ,1,03:00:00,29.167
22.04.21  ,2,03:10:00,27.2
22.04.21  ,3,03:20:00,26.867
22.04.21  ,4,03:30:00,28.167
22.04.21  ,5,03:40:00,27.633
22.04.21  ,6,03:50:00,27.867
22.04.21  ,1,04:00:00,27.233
22.04.21  ,2,04:10:00,27.2
22.04.21  ,3,04:20:00,27.133
22.04.21  ,4,04:30:00,26.067
22.04.21  ,5,04:40:00,26.7
22.04.21  ,6,04:50:00,26.9
22.04.21  ,1,05:00:00,26.7
22.04.21  ,2,05:10:00,26.367
22.04.21  ,3,05:20:00,26.8
22.04.21  ,4,05:30:00,26.567
22.04.21  ,5,05:40:00,27.067
22.04.21  ,6,05:50:00,27.6
22.04.21  ,1,06:00:00,30.433
22.04.21  ,2,06:10:00,29.667
22.04.21  ,3,06:20:00,29.433
22.04.21  ,4,06:30:00,29.567
22.04.21  ,5,06:40:00,30.833
22.04.21  ,6,06:50:00,30.1
22.04.21  ,1,07:00:00,29.133
22.04.21  ,2,07:10:00,27.133
22.04.21  ,3,07:20:00,28.3
22.04.21  ,4,07:30:00,27.733
22.04.21  ,5,07:40:00,28.3
22.04.21  ,6,07:50:00,30.867
22.04.21  ,1,08:00:00,32.767
22.04.21  ,2,08:10:00,31.8
22.04.21  ,3,08:20:00,34.933
22.04.21  ,4,08:30:00,35.333
22.04.21  ,5,08:40:00,32.8
22.04.21  ,6,08:50:00,32.6
22.04.21  ,1,09:00:00,27.267
22.04.21  ,2,09:10:00,26.6
22.04.21  ,3,09:20:00,24.1
22.04.21  ,4,09:30:00,22.433
22.04.21  ,5,09:40:00,20.867
22.04.21  ,6,09:50:00,21.833
22.04.21  ,1,10:00:00,21.533
22.04.21  ,2,10:10:00,21.333
22.04.21  ,3,10:20:00,20.9
22.04.21  ,4,10:30:00,16.833
22.04.21  ,5,10:40:00,16.5
22.04.21  ,6,10:50:00,13.833
22.04.21  ,1,11:00:00,12.933
22.04.21  ,2,11:10:00,13.567
22.04.21  ,3,11:20:00,13.867
22.04.21  ,4,11:30:00,13.867
22.04.21  ,5,11:40:00,12.9
22.04.21  ,6,11:50:00,14.0
22.04.21  ,1,12:00:00,13.933
22.04.21  ,2,12:10:00,13.3
22.04.21  ,3,12:20:00,11.4
22.04.21  ,4,12:30:00,12.633
22.04.21  ,5,12:40:00,16.2
22.04.21  ,6,12:50:00,11.067
22.04.21  ,1,13:00:00,12.0
22.04.21  ,2,13:10:00,14.6
22.04.21  ,3,13:20:00,16.433
22.04.21  ,4,13:30:00,23.067
22.04.21  ,5,13:40:00,24.367
22.04.21  ,6,13:50:00,26.533
22.04.21  ,1,14:00:00,16.267
22.04.21  ,2,14:10:00,21.3
22.04.21  ,3,14:20:00,18.067
22.04.21  ,4,14:30:00,17.367
22.04.21  ,5,14:40:00,10.4
22.04.21  ,6,14:50:00,6.633
22.04.21  ,1,15:00:00,14.433
22.04.21  ,2,15:10:00,9.233
22.04.21  ,3,15:20:00,10.0
22.04.21  ,4,15:30:00,13.5
22.04.21  ,5,15:40:00,13.7
22.04.21  ,6,15:50:00,12.3
22.04.21  ,1,16:00:00,14.167
22.04.21  ,2,16:10:00,14.0
22.04.21  ,3,16:20:00,13.7
22.04.21  ,4,16:30:00,13.767
22.04.21  ,5,16:40:00,13.333
22.04.21  ,6,16:50:00,13.433
22.04.21  ,1,17:00:00,14.133
22.04.21  ,2,17:10:00,16.267
22.04.21  ,3,17:20:00,17.567
22.04.21  ,4,17:30:00,22.533
22.04.21  ,5,17:40:00,25.867
22.04.21  ,6,17:50:00,28.467
22.04.21  ,1,18:00:00,28.267
22.04.21  ,2,18:10:00,33.267
22.04.21  ,3,18:20:00,32.133
22.04.21  ,4,18:30:00,33.267
22.04.21  ,5,18:40:00,36.733
22.04.21  ,6,18:50:00,35.833
22.04.21  ,1,19:00:00,38.667
22.04.21  ,2,19:10:00,38.6
22.04.21  ,3,19:20:00,38.3
22.04.21  ,4,19:30:00,39.167
22.04.21  ,5,19:40:00,39.2
22.04.21  ,6,19:50:00,41.5
22.04.21  ,1,20:00:00,43.6
22.04.21  ,2,20:10:00,45.2
22.04.21  ,3,20:20:00,42.833
22.04.21  ,4,20:30:00,43.633
22.04.21  ,5,20:40:00,44.867
22.04.21  ,6,20:50:00,45.9
22.04.21  ,1,21:00:00,43.967
22.04.21  ,2,21:10:00,42.8
22.04.21  ,3,21:20:00,44.3
22.04.21  ,4,21:30:00,46.233
22.04.21  ,5,21:40:00,46.867
22.04.21  ,6,21:50:00,48.033
22.04.21  ,1,22:00:00,44.267
22.04.21  ,2,22:10:00,42.333
22.04.21  ,3,22:20:00,41.5
22.04.21  ,4,22:30:00,40.4
22.04.21  ,5,22:40:00,37.9
22.04.21  ,6,22:50:00,38.4
22.04.21  ,1,23:00:00,37.767
22.04.21  ,2,23:10:00,37.733
22.04.21  ,3,23:20:00,39.833
22.04.21  ,4,23:30:00,37.733
22.04.21  ,5,23:40:00,35.133
22.04.21  ,6,23:50:00,34.9
23.04.21  ,1,00:00:00,33.967
23.04.21  ,2,00:10:00,31.733
23.04.21  ,3,00:20:00,31.367
23.04.21  ,4,00:30:00,32.533
23.04.21  ,5,00:40:00,33.067
23.04.21  ,6,00:50:00,32.233
23.04.21  ,1,01:00:00,31.767
23.04.21  ,2,01:10:00,30.833
23.04.21  ,3,01:20:00,31.067
23.04.21  ,4,01:30:00,30.867
23.04.21  ,5,01:40:00,31.367
23.04.21  ,6,01:50:00,30.167
23.04.21  ,1,02:00:00,30.233
23.04.21  ,2,02:10:00,29.0
23.04.21  ,3,02:20:00,30.3
23.04.21  ,4,02:30:00,29.867
